sh600184,光电股份,33.99
sh600185,格力地产,21.29
sh600186,莲花味精,7.67
sh600187,国中水务,6.27
sh600188,兖州煤业,9.95
sh600189,吉林森工,13.79
sh600190,锦州港,6.24
sh600191,华资实业,22.32
sh600192,长城电工,10.70
sh600193,创兴资源,13.48
sh600195,中牧股份,17.18
sh600196,复星医药,25.61
sh600197,伊力特,13.43
sh600198,大唐电信,25.13
sh600199,金种子酒,9.75
sh600200,江苏吴中,28.14
sh600201,金宇集团,33.67
sh600202,哈空调,12.74
sh600203,福日电子,14.01
sh600206,有研新材,14.52
sh600207,安彩高科,13.66
sh600208,新湖中宝,5.67
sh600209,罗顿发展,10.41
sh600210,紫江企业,7.67
sh600211,西藏药业,39.63
sh600212,江泉实业,9.34
sh600213,亚星客车,13.14
sh600215,长春经开,9.97
sh600216,浙江医药,10.89
sh600217,*ST秦岭,9.53
sh600218,全柴动力,12.78
sh600219,南山铝业,6.58
sh600220,江苏阳光,6.35
sh600221,海南航空,4.04
sh600222,太龙药业,8.55
sh600223,鲁商置业,8.16
sh600225,天津松江,7.82
sh600226,升华拜克,10.41
sh600227,赤天化,5.04
sh600228,昌九生化,14.04
sh600229,城市传媒,20.41
sh600230,沧州大化,12.50
sh600231,凌钢股份,6.56
sh600232,金鹰股份,11.18
sh600233,大杨创世,21.32
sh600234,山水文化,17.17
sh600235,民丰特纸,10.96
sh600236,桂冠电力,7.60
sh600237,铜峰电子,5.73
sh600238,海南椰岛,16.79
sh600239,云南城投,7.36
sh600240,华业资本,14.81
sh600241,时代万恒,15.08
sh600242,*ST中昌,7.82
sh600243,青海华鼎,14.09
sh600246,万通地产,5.65
sh600247,*ST成城,17.29
sh600248,延长化建,10.21
sh600249,两面针,9.12
sh600250,南纺股份,17.01
sh600251,冠农股份,12.06
sh600252,中恒集团,7.22
sh600255,鑫科材料,6.00
sh600256,广汇能源,7.45
sh600257,大湖股份,12.69
sh600258,首旅酒店,18.55
sh600259,广晟有色,48.45
sh600260,凯乐科技,16.91
sh600261,阳光照明,8.27
sh600262,北方股份,45.03
sh600265,ST景谷,24.06
sh600266,北京城建,15.41
sh600267,海正药业,14.67
sh600268,国电南自,10.77
sh600269,赣粤高速,5.97
sh600270,外运发展,27.04
sh600271,航天信息,55.91
sh600272,开开实业,20.90
sh600273,嘉化能源,11.32
sh600275,武昌鱼,8.25
sh600276,恒瑞医药,50.71
sh600277,亿利能源,9.96
sh600278,东方创业,19.55
sh600279,重庆港九,13.89
sh600280,中央商场,12.39
sh600281,太化股份,6.86
sh600282,南钢股份,3.49
sh600283,钱江水利,19.81
sh600284,浦东建设,14.57
sh600285,羚锐制药,12.84
sh600287,江苏舜天,12.23
sh600288,大恒科技,18.04
sh600289,亿阳信通,20.19
sh600290,华仪电气,15.10
sh600291,西水股份,28.51
sh600292,中电远达,26.30
sh600293,三峡新材,11.81
sh600295,鄂尔多斯,9.07
sh600297,广汇汽车,11.64
sh600298,安琪酵母,31.70
sh600299,蓝星新材,19.20
sh600300,维维股份,6.94
sh600301,*ST南化,13.75
sh600302,标准股份,10.09
sh600303,曙光股份,14.22
sh600305,恒顺醋业,23.23
sh600306,商业城,12.40
sh600307,酒钢宏兴,4.38
sh600308,华泰股份,5.97
sh600309,万华化学,18.52
sh600310,桂东电力,11.09
sh600311,荣华实业,7.54
sh600312,平高电气,20.17
sh600313,农发种业,14.85
sh600315,上海家化,39.99
sh600316,洪都航空,26.32
sh600317,营口港,5.03
sh600318,巢东股份,35.30
sh600319,亚星化学,10.71
sh600320,振华重工,6.59
sh600321,国栋建设,5.57
sh600322,天房发展,5.50
sh600323,瀚蓝环境,15.84
sh600325,华发股份,16.14
sh600326,西藏天路,12.08
sh600327,大东方,10.03
sh600328,兰太实业,16.01
sh600329,中新药业,21.69
sh600330,天通股份,14.85
sh600331,宏达股份,8.11
sh600332,白云山,29.36
sh600333,长春燃气,8.28
sh600335,国机汽车,18.58
sh600336,澳柯玛,9.22
sh600337,美克家居,16.13
sh600338,西藏珠峰,13.79
sh600339,天利高新,8.35
sh600340,华夏幸福,27.28
sh600343,航天动力,30.79
sh600345,长江通信,25.48
sh600346,大橡塑,11.97
sh600348,阳泉煤业,6.92
sh600350,山东高速,6.74
sh600351,亚宝药业,13.41
sh600352,浙江龙盛,11.23
sh600353,旭光股份,11.18
sh600354,敦煌种业,9.20
sh600355,精伦电子,8.80
sh600356,恒丰纸业,11.38
sh600358,国旅联合,18.71
sh600359,新农开发,12.46
sh600360,华微电子,11.05
sh600361,华联综超,8.17
sh600362,江西铜业,15.37
sh600363,联创光电,20.30
sh600365,通葡股份,14.11
sh600366,宁波韵升,20.17
sh600367,红星发展,12.25
sh600368,五洲交通,6.98
sh600369,西南证券,10.38
sh600370,三房巷,14.06
sh600371,万向德农,18.08
sh600372,中航电子,27.64
sh600373,中文传媒,25.09
sh600375,华菱星马,7.73
sh600376,首开股份,12.44
sh600377,宁沪高速,8.61
sh600378,天科股份,18.47
sh600379,宝光股份,21.76
sh600380,健康元,15.26
sh600381,青海春天,23.95
sh600382,广东明珠,16.26
sh600383,金地集团,13.73
sh600385,山东金泰,24.46
sh600386,北巴传媒,18.49
sh600387,海越股份,18.04
sh600388,龙净环保,19.20
sh600389,江山股份,25.80
sh600390,金瑞科技,15.44
sh600391,成发科技,59.96
sh600392,盛和资源,11.84
sh600393,东华实业,10.89
sh600395,盘江股份,8.04
sh600396,金山股份,7.95
sh600397,安源煤业,6.34
sh600398,海澜之家,15.10
sh600399,抚顺特钢,9.84
sh600400,红豆股份,23.09
sh600401,*ST海润,3.08
sh600403,大有能源,7.52
sh600405,动力源,18.08
sh600406,国电南瑞,16.57
sh600408,*ST安泰,4.50
sh600409,三友化工,8.20
sh600410,华胜天成,25.44
sh600415,小商品城,10.59
sh600416,湘电股份,20.05
sh600418,江淮汽车,15.47
sh600419,天润乳业,32.92
sh600420,现代制药,37.15
sh600421,仰帆控股,20.28
sh600422,昆药集团,36.29
sh600423,柳化股份,7.58
sh600425,青松建化,5.96
sh600426,华鲁恒升,13.99
sh600428,中远航运,14.25
sh600429,三元股份,7.29
sh600432,吉恩镍业,9.38
sh600433,冠豪高新,11.11
sh600435,北方导航,34.36
sh600436,片仔癀,58.97
sh600438,通威股份,13.56
sh600439,瑞贝卡,6.96
sh600444,*ST国通,20.70
sh600446,金证股份,50.17
sh600448,华纺股份,9.49
sh600449,宁夏建材,12.95
sh600452,涪陵电力,28.59
sh600455,博通股份,46.03
sh600456,宝钛股份,21.80
sh600458,时代新材,20.40
sh600459,贵研铂业,20.51
sh600460,士兰微,8.24
sh600461,洪城水业,15.66
sh600462,石岘纸业,13.22
sh600463,空港股份,15.95
sh600466,蓝光发展,15.07
sh600467,好当家,7.66
sh600468,百利电气,17.42
sh600469,风神股份,17.61
sh600470,六国化工,9.66
sh600475,华光股份,18.39
sh600476,湘邮科技,32.40
sh600477,杭萧钢构,12.23
sh600478,科力远,21.24
sh600479,千金药业,17.97
sh600480,凌云股份,19.42
sh600481,双良节能,11.27
sh600482,风帆股份,41.48
sh600483,福能股份,18.04
sh600485,信威集团,26.41
sh600486,扬农化工,29.26
sh600487,亨通光电,13.66
sh600488,天药股份,7.31
sh600489,中金黄金,9.79
sh600490,鹏欣资源,6.61
sh600491,龙元建设,10.39
sh600493,凤竹纺织,16.26
sh600495,晋西车轴,12.35
sh600496,精工钢构,6.53
sh600497,驰宏锌锗,10.64
sh600498,烽火通信,28.01
sh600499,科达洁能,22.79
sh600500,中化国际,12.49
sh600501,航天晨光,27.99
sh600502,安徽水利,13.67
sh600503,华丽家族,13.72
sh600505,西昌电力,11.44
sh600506,香梨股份,21.18
sh600507,方大特钢,6.64
sh600508,上海能源,10.51
sh600509,天富能源,10.41
sh600510,黑牡丹,11.98
sh600511,国药股份,33.21
sh600512,腾达建设,5.56
sh600513,联环药业,23.40
sh600515,海岛建设,16.29
sh600516,方大炭素,11.55
sh600517,置信电气,15.44
sh600518,康美药业,16.85
sh600519,贵州茅台,211.69
sh600520,中发科技,24.24
sh600521,华海药业,23.75
sh600522,中天科技,22.68
sh600523,贵航股份,23.83
sh600525,长园集团,21.04
sh600526,菲达环保,19.85
sh600527,江南高纤,7.93
sh600528,中铁二局,11.96
sh600529,山东药玻,19.34
sh600530,交大昂立,21.37
sh600531,豫光金铅,13.30
sh600532,宏达矿业,14.57
sh600533,栖霞建设,5.27
sh600535,天士力,37.80
sh600536,中国软件,36.43
sh600537,亿晶光电,14.66
sh600538,国发股份,13.17
sh600539,*ST狮头,11.85
sh600540,新赛股份,8.36
sh600543,莫高股份,12.65
sh600545,新疆城建,12.83
sh600546,山煤国际,4.84
sh600547,山东黄金,19.26
sh600548,深高速,9.39
sh600549,厦门钨业,20.37
sh600550,保变电气,8.42
sh600551,时代出版,23.31
sh600552,方兴科技,19.20
sh600555,九龙山,10.21
sh600556,慧球科技,23.03
sh600557,康缘药业,24.69
sh600558,大西洋,9.54
sh600559,老白干酒,59.95
sh600560,金自天正,19.33
sh600561,江西长运,16.26
sh600562,国睿科技,64.39
sh600563,法拉电子,39.68
sh600565,迪马股份,10.58
sh600566,济川药业,25.93
sh600567,山鹰纸业,4.09
sh600568,中珠控股,24.42
sh600569,安阳钢铁,3.15
sh600570,恒生电子,70.98
sh600571,信雅达,69.36
sh600572,康恩贝,13.64
sh600573,惠泉啤酒,16.27
sh600575,皖江物流,5.97
sh600576,万家文化,18.99
sh600577,精达股份,6.28
sh600578,京能电力,6.07
sh600579,天华院,15.14
sh600580,卧龙电气,16.64
sh600581,八一钢铁,7.35
sh600582,天地科技,16.26
sh600583,海油工程,9.94
sh600584,长电科技,22.74
sh600585,海螺水泥,17.22
sh600586,金晶科技,5.57
sh600587,新华医疗,37.35
sh600588,用友网络,31.66
sh600589,广东榕泰,11.96
sh600590,泰豪科技,16.95
sh600592,龙溪股份,13.79
sh600593,大连圣亚,38.85
sh600594,益佰制药,20.74
sh600595,中孚实业,5.37
sh600596,新安股份,10.48
sh600597,光明乳业,16.37
sh600598,北大荒,15.45
sh600599,熊猫金控,40.78
sh600600,青岛啤酒,33.52
sh600601,方正科技,7.11
sh600602,仪电电子,10.47
sh600603,大洲兴业,12.32
sh600604,市北高新,23.51
sh600605,汇通能源,22.26
sh600606,绿地控股,17.44
sh600608,*ST沪科,9.63
sh600609,金杯汽车,5.29
sh600610,中毅达,15.61
sh600611,大众交通,16.15
sh600612,老凤祥,43.96
sh600613,神奇制药,24.34
sh600614,鼎立股份,11.71
sh600615,丰华股份,22.91
sh600616,金枫酒业,12.32
sh600617,国新能源,17.19
sh600618,氯碱化工,13.42
sh600619,海立股份,14.54
sh600620,天宸股份,19.27
sh600621,华鑫股份,14.07
sh600622,嘉宝集团,15.95
sh600623,双钱股份,20.48
sh600624,复旦复华,18.75
sh600626,申达股份,16.04
sh600628,新世界,18.18
sh600629,华建集团,26.41
sh600630,龙头股份,28.67
sh600633,浙报传媒,18.02
sh600634,中技控股,23.09
sh600635,大众公用,10.75
sh600636,三爱富,18.01
sh600637,东方明珠,36.95
sh600638,新黄浦,14.69
sh600639,浦东金桥,24.88
sh600640,号百控股,23.70
sh600641,万业企业,16.23
sh600642,申能股份,7.97
sh600643,爱建集团,16.73
sh600644,*ST乐电,8.62
sh600645,中源协和,56.03
sh600647,同达创业,28.05
sh600648,外高桥,28.42
sh600649,城投控股,17.81
sh600650,锦江投资,44.17
sh600651,飞乐音响,12.86
sh600652,游久游戏,29.57
sh600653,申华控股,6.00
sh600654,中安消,34.67
sh600655,豫园商城,17.55
sh600656,,0
sh600657,信达地产,6.98
sh600658,电子城,12.21
sh600660,福耀玻璃,14.14
sh600661,新南洋,41.42
sh600662,强生控股,16.98
sh600663,陆家嘴,49.75
sh600664,哈药股份,11.98
sh600665,天地源,6.48
sh600666,奥瑞德,26.03
sh600667,太极实业,10.84
sh600668,尖峰集团,15.64
sh600671,天目药业,24.77
sh600673,东阳光科,9.06
sh600674,川投能源,10.75
sh600675,中华企业,8.40
sh600676,交运股份,13.72
sh600677,航天通信,25.58
sh600678,四川金顶,17.99
sh600679,金山开发,16.74
sh600680,上海普天,53.98
sh600681,万鸿集团,13.11
sh600682,南京新百,37.53
sh600683,京投银泰,10.20
sh600684,珠江实业,10.61
sh600685,中船防务,38.62
sh600686,金龙汽车,20.59
sh600687,刚泰控股,21.24
sh600688,上海石化,7.09
sh600689,上海三毛,16.63
sh600690,青岛海尔,9.92
sh600691,*ST阳化,3.90
sh600692,亚通股份,16.56
sh600693,东百集团,10.06
sh600694,大商股份,37.90
sh600695,绿庭投资,11.45
sh600696,匹凸匹,11.95
sh600697,欧亚集团,27.43
sh600698,湖南天雁,8.40
sh600699,均胜电子,31.25
sh600701,工大高新,23.59
sh600702,沱牌舍得,18.58
sh600703,三安光电,26.30
sh600704,物产中大,20.23
sh600705,中航资本,17.93
sh600706,曲江文旅,19.98
sh600707,彩虹股份,12.48
sh600708,光明地产,14.73
sh600710,*ST常林,5.44
sh600711,盛屯矿业,8.60
sh600712,南宁百货,8.68
sh600713,南京医药,11.43
sh600714,金瑞矿业,11.44
sh600715,*ST松辽,28.64
sh600716,凤凰股份,9.63
sh600717,天津港,11.78
sh600718,东软集团,23.22
sh600719,大连热电,15.31
sh600720,祁连山,9.47
sh600721,百花村,16.73
sh600722,*ST金化,7.55
sh600723,首商股份,10.83
sh600724,宁波富达,7.33
sh600725,云维股份,7.02
sh600726,华电能源,7.54
sh600727,鲁北化工,10.06
sh600728,佳都科技,39.88
sh600729,重庆百货,32.39
sh600730,中国高科,18.60
sh600731,湖南海利,10.39
sh600732,*ST新梅,7.71
sh600733,S前锋,41.82
sh600734,实达集团,13.89
sh600735,新华锦,16.41
sh600736,苏州高新,8.15
sh600737,中粮屯河,17.39
sh600738,兰州民百,9.48
sh600739,辽宁成大,15.83
sh600740,山西焦化,6.44
sh600741,华域汽车,16.17
sh600742,一汽富维,27.60
sh600743,华远地产,7.43
sh600744,华银电力,10.63
sh600745,中茵股份,23.72
sh600746,江苏索普,9.42
sh600747,大连控股,6.05
sh600748,上实发展,13.17
sh600749,西藏旅游,23.17
sh600750,江中药业,37.54
sh600751,天海投资,11.19
sh600753,东方银星,30.53
sh600754,锦江股份,52.49
sh600755,厦门国贸,9.40
sh600756,浪潮软件,31.37
sh600757,长江传媒,11.60
sh600758,红阳能源,14.60
sh600759,洲际油气,7.85
sh600760,中航黑豹,17.50
sh600761,安徽合力,12.73
sh600763,通策医疗,110.36
sh600764,中电广通,19.41
sh600765,中航重机,22.49
sh600766,园城黄金,16.05
sh600767,运盛医疗,13.62
sh600768,宁波富邦,25.48
sh600769,祥龙电业,11.57
sh600770,综艺股份,13.95
sh600771,广誉远,31.98
sh600773,西藏城投,23.97
sh600774,汉商集团,21.63
sh600775,南京熊猫,18.88
sh600776,东方通信,12.90
sh600777,新潮实业,11.80
sh600778,友好集团,12.10
sh600779,*ST水井,13.02
sh600780,通宝能源,7.62
sh600781,辅仁药业,19.36
sh600782,新钢股份,5.73
sh600783,鲁信创投,39.33
sh600784,鲁银投资,8.78
sh600785,新华百货,30.68
sh600787,中储股份,11.58
sh600789,鲁抗医药,14.01
sh600790,轻纺城,8.71
sh600791,京能置业,8.74
sh600792,云煤能源,7.03
sh600793,ST宜纸,19.98
sh600794,保税科技,7.55
sh600795,国电电力,4.19
sh600796,钱江生化,12.13
sh600797,浙大网新,14.92
sh600798,宁波海运,7.44
sh600800,天津磁卡,10.15
sh600801,华新水泥,8.39
sh600802,福建水泥,8.61
sh600803,新奥股份,14.02
sh600804,鹏博士,25.64
sh600805,悦达投资,12.85
sh600806,昆明机床,15.47
sh600807,天业股份,15.67
sh600808,马钢股份,3.67
sh600809,山西汾酒,18.01
sh600810,神马股份,9.16
sh600811,东方集团,9.01
sh600812,华北制药,8.37
sh600814,杭州解百,11.75
sh600815,厦工股份,11.13
sh600816,安信信托,19.20
sh600817,ST宏盛,15.38
sh600818,中路股份,69.82
sh600819,耀皮玻璃,8.29
sh600820,隧道股份,11.90
sh600821,津劝业,8.86
sh600822,上海物贸,15.57
sh600823,世茂股份,12.30
sh600824,益民集团,8.86
sh600825,新华传媒,12.73
sh600826,兰生股份,32.15
sh600827,百联股份,19.76
sh600828,成商集团,8.86
sh600829,人民同泰,14.22
sh600830,香溢融通,12.84
sh600831,广电网络,15.91
sh600833,第一医药,20.39
sh600834,申通地铁,18.67
sh600835,上海机电,31.59
sh600836,界龙实业,32.57
sh600837,海通证券,16.70
sh600838,上海九百,16.45
sh600839,四川长虹,6.78
sh600841,上柴股份,13.88
sh600843,上工申贝,17.13
sh600844,丹化科技,8.87
sh600845,宝信软件,68.39
sh600846,同济科技,13.38
sh600847,万里股份,33.09
sh600848,上海临港,23.62
sh600850,华东电脑,57.09
sh600851,海欣股份,13.79
sh600853,龙建股份,7.93
sh600854,春兰股份,9.21
sh600855,航天长峰,43.64
sh600856,中天能源,23.64
sh600857,宁波中百,17.82
sh600858,银座股份,9.95
sh600859,王府井,25.25
sh600860,京城股份,13.29
sh600861,北京城乡,15.43
sh600862,南通科技,21.93
sh600863,内蒙华电,4.97
sh600864,哈投股份,10.88
sh600865,百大集团,15.87
sh600866,星湖科技,8.90
sh600867,通化东宝,25.48
sh600868,梅雁吉祥,7.85
sh600869,智慧能源,10.71
sh600870,*ST厦华,8.12
sh600871,石化油服,9.77
sh600872,中炬高新,14.95
sh600873,梅花生物,8.16
sh600874,创业环保,11.73
sh600875,东方电气,14.76
sh600876,洛阳玻璃,34.96
sh600877,中国嘉陵,9.39
sh600879,航天电子,20.30
sh600880,博瑞传播,7.50
sh600881,亚泰集团,8.12
sh600882,华联矿业,13.42
sh600883,博闻科技,15.84
sh600884,杉杉股份,33.84
sh600885,宏发股份,31.09
sh600886,国投电力,8.99
sh600887,伊利股份,15.43
sh600888,新疆众和,8.98
sh600889,南京化纤,14.74
sh600890,中房股份,7.63
sh600891,秋林集团,9.45
sh600892,宝诚股份,64.84
sh600893,中航动力,50.21
sh600894,广日股份,19.42
sh600895,张江高科,28.97
sh600896,中海海盛,16.18
sh600897,厦门空港,23.63
sh600898,三联商社,13.53
sh600900,长江电力,13.34
sh600917,重庆燃气,14.44
sh600958,东方证券,25.50
sh600959,江苏有线,23.34
sh600960,渤海活塞,10.90
sh600961,株冶集团,12.95
sh600962,*ST中鲁,17.73
sh600963,岳阳林纸,7.85
sh600965,福成五丰,16.69
sh600966,博汇纸业,4.11
sh600967,北方创业,20.27
sh600969,郴电国际,18.68
sh600970,中材国际,13.34
sh600971,恒源煤电,6.33
sh600973,宝胜股份,16.63
sh600975,新五丰,16.10
sh600976,健民集团,34.56
sh600978,宜华木业,22.33
sh600979,广安爱众,8.20
sh600980,北矿磁材,22.87
sh600981,汇鸿集团,12.85
sh600982,宁波热电,7.54
sh600983,惠而浦,14.88
sh600984,*ST建机,11.10
sh600985,雷鸣科化,13.65
sh600986,科达股份,21.59
sh600987,航民股份,13.02
sh600988,赤峰黄金,11.57
sh600990,四创电子,62.75
sh600992,贵绳股份,15.11
sh600993,马应龙,21.68
sh600995,文山电力,9.22
sh600997,开滦股份,5.80
sh600998,九州通,19.87
sh600999,招商证券,22.51
sh601000,唐山港,8.25
sh601001,大同煤业,5.93
sh601002,晋亿实业,13.51
sh601003,柳钢股份,4.82
sh601005,重庆钢铁,3.35
sh601006,大秦铁路,9.20
sh601007,金陵饭店,16.13
sh601008,连云港,7.76
sh601009,南京银行,17.84
sh601010,文峰股份,8.35
sh601011,宝泰隆,8.62
sh601012,隆基股份,13.97
sh601015,陕西黑猫,12.63
sh601016,节能风电,18.68
sh601018,宁波港,8.16
sh601021,春秋航空,62.81
sh601028,玉龙股份,9.41
sh601038,一拖股份,13.78
sh601058,赛轮金宇,8.20
sh601069,西部黄金,19.82
sh601088,中国神华,15.35
sh601098,中南传媒,23.63
sh601099,太平洋,10.18
sh601100,恒立油缸,17.28
sh601101,昊华能源,7.48
sh601106,中国一重,9.30
sh601107,四川成渝,5.12
sh601111,中国国航,8.92
sh601113,华鼎股份,9.06
sh601116,三江购物,11.30
sh601117,中国化学,7.38
sh601118,海南橡胶,7.98
sh601126,四方股份,16.38
sh601137,博威合金,24.46
sh601139,深圳燃气,9.76
sh601158,重庆水务,10.05
sh601166,兴业银行,16.13
sh601168,西部矿业,7.56
sh601169,北京银行,9.65
sh601177,杭齿前进,11.59
sh601179,中国西电,7.13
sh601186,中国铁建,15.40
sh601188,龙江交通,5.19
sh601198,东兴证券,27.64
sh601199,江南水务,38.09
sh601208,东材科技,9.21
sh601211,国泰君安,23.95
sh601216,君正集团,11.29
sh601218,吉鑫科技,7.31
sh601222,林洋电子,39.67
sh601225,陕西煤业,5.25
sh601226,华电重工,13.59
sh601231,环旭电子,15.21
sh601233,桐昆股份,13.82
sh601238,广汽集团,22.62
sh601258,庞大集团,4.38
sh601288,农业银行,3.20
sh601311,骆驼股份,20.38
sh601313,江南嘉捷,16.47
sh601318,中国平安,34.97
sh601328,交通银行,6.55
sh601333,广深铁路,4.87
sh601336,新华保险,48.02
sh601339,百隆东方,7.36
sh601368,绿城水务,20.28
sh601369,陕鼓动力,9.29
sh601377,兴业证券,12.02
sh601388,怡球资源,23.33
sh601390,中国中铁,12.48
sh601398,工商银行,4.64
sh601515,东风股份,15.64
sh601518,吉林高速,5.09
sh601519,大智慧,14.53
sh601555,东吴证券,17.01
sh601558,华锐风电,4.49
sh601566,九牧王,20.78
sh601567,三星医疗,16.12
sh601579,会稽山,13.45
sh601588,北辰实业,5.34
sh601599,鹿港科技,23.88
sh601600,中国铝业,5.22
sh601601,中国太保,26.96
sh601607,上海医药,19.80
sh601608,中信重工,8.58
sh601616,广电电气,7.30
sh601618,中国中冶,7.79
sh601628,中国人寿,28.15
sh601633,长城汽车,13.65
sh601636,旗滨集团,6.01
sh601666,平煤股份,5.01
sh601668,中国建筑,6.66
sh601669,中国电建,9.09
sh601677,明泰铝业,14.72
sh601678,滨化股份,7.97
sh601688,华泰证券,20.70
sh601689,拓普集团,23.80
sh601699,潞安环能,6.58
sh601700,风范股份,10.37
sh601717,郑煤机,7.37
sh601718,际华集团,14.30
sh601727,上海电气,11.23
sh601766,中国中车,14.68
sh601777,力帆股份,15.38
sh601788,光大证券,24.94
sh601789,宁波建工,11.87
sh601798,蓝科高新,13.70
sh601799,星宇股份,33.46
sh601800,中国交建,16.05
sh601801,皖新传媒,31.36
sh601808,中海油服,17.32
sh601818,光大银行,4.41
sh601857,中国石油,8.91
sh601866,中海集运,8.73
sh601872,招商轮船,7.84
sh601877,正泰电器,30.02
sh601880,大连港,6.95
sh601886,江河创建,12.43
sh601888,中国国旅,52.98
sh601890,亚星锚链,13.73
sh601898,中煤能源,6.48
sh601899,紫金矿业,3.66
sh601901,方正证券,10.42
sh601908,京运通,9.23
sh601918,国投新集,11.43
sh601919,中国远洋,11.63
sh601928,凤凰传媒,17.34
sh601929,吉视传媒,7.08
sh601933,永辉超市,10.51
sh601939,建设银行,5.72
sh601958,金钼股份,8.65
sh601965,中国汽研,10.04
sh601968,宝钢包装,15.44
sh601969,海南矿业,15.72
sh601985,中国核电,10.35
sh601988,中国银行,4.04
sh601989,中国重工,10.85
sh601991,大唐发电,5.59
sh601992,金隅股份,10.10
sh601996,丰林集团,10.13
sh601998,中信银行,7.56
sh601999,出版传媒,13.21
sh603000,人民网,22.66
sh603001,奥康国际,32.53
sh603002,宏昌电子,12.56
sh603003,龙宇燃油,22.59
sh603005,晶方科技,46.82
sh603006,联明股份,51.35
sh603008,喜临门,22.68
sh603009,北特科技,37.89
sh603010,万盛股份,44.38
sh603011,合锻股份,26.40
sh603012,创力集团,27.08
sh603015,弘讯科技,35.91
sh603017,中衡设计,48.88
sh603018,设计股份,83.31
sh603019,中科曙光,99.24
sh603020,爱普股份,59.84
sh603021,山东华鹏,50.51
sh603022,新通联,52.22
sh603023,威帝股份,37.27
sh603025,大豪科技,48.28
sh603026,石大胜华,28.40
sh603030,全筑股份,36.13
sh603066,音飞储存,56.72
sh603077,和邦生物,8.21
sh603085,天成自控,49.98
sh603088,宁波精达,61.84
sh603099,长白山,23.36
sh603100,川仪股份,19.81
sh603108,润达医疗,98.08
sh603111,康尼机电,33.36
sh603116,红蜻蜓,34.62
sh603117,万林股份,30.20
sh603118,共进股份,48.14
sh603123,翠微股份,11.39
sh603126,中材节能,16.98
sh603128,华贸物流,11.51
sh603158,腾龙股份,59.15
sh603166,福达股份,30.20
sh603167,渤海轮渡,12.55
sh603168,莎普爱思,57.45
sh603169,兰石重装,19.94
sh603188,亚邦股份,23.65
sh603198,迎驾贡酒,33.42
sh603199,九华旅游,52.21
sh603222,济民制药,35.99
sh603223,恒通股份,41.95
sh603227,雪峰科技,31.15
sh603268,松发股份,61.23
sh603288,海天味业,34.44
sh603300,华铁科技,31.69
sh603306,华懋科技,43.15
sh603308,应流股份,25.24
sh603309,维力医疗,42.31
sh603311,金海环境,32.22
sh603315,福鞍股份,50.90
sh603318,派思股份,42.66
sh603328,依顿电子,33.22
sh603333,明星电缆,10.06
sh603338,浙江鼎力,59.48
sh603355,莱克电气,51.14
sh603366,日出东方,11.11
sh603368,柳州医药,104.01
sh603369,今世缘,37.27
sh603399,新华龙,13.52
sh603456,九洲药业,68.06
sh603518,维格娜丝,35.88
sh603519,立霸股份,54.79
sh603555,贵人鸟,38.49
sh603558,健盛集团,23.23
sh603566,普莱柯,57.19
sh603567,珍宝岛,61.50
sh603568,伟明环保,61.37
sh603588,高能环境,81.99
sh603589,口子窖,40.57
sh603598,引力传媒,61.42
sh603599,广信股份,53.11
sh603600,永艺股份,93.47
sh603601,再升科技,44.42
sh603606,东方电缆,21.57
sh603609,禾丰牧业,14.60
sh603611,诺力股份,35.34
sh603616,韩建河山,41.52
sh603618,杭电股份,31.50
sh603636,南威软件,109.24
sh603669,灵康药业,36.47
sh603678,火炬电子,95.46
sh603686,龙马环卫,45.04
sh603688,石英股份,23.87
sh603698,航天工程,39.45
sh603699,纽威股份,22.38
sh603703,盛洋科技,74.60
sh603718,海利生物,51.30
sh603729,龙韵股份,112.31
sh603766,隆鑫通用,21.42
sh603788,宁波高发,39.44
sh603789,星光农机,45.95
sh603799,华友钴业,26.59
sh603806,福斯特,45.14
sh603808,歌力思,52.74
sh603818,曲美家居,22.54
sh603828,柯利达,34.80
sh603838,四通股份,40.02
sh603869,北部湾旅,25.76
sh603883,老百姓,67.16
sh603885,吉祥航空,75.89
sh603889,新澳股份,31.25
sh603898,好莱客,37.14
sh603899,晨光文具,41.98
sh603901,永创智能,33.36
sh603918,金桥信息,92.54
sh603939,益丰药房,45.85
sh603968,醋化股份,32.00
sh603969,银龙股份,20.13
sh603979,金诚信,33.53
sh603988,中电电机,50.25
sh603989,艾华集团,40.22
sh603993,洛阳钼业,5.43
sh603997,继峰股份,29.32
sh603998,方盛制药,45.77
sz150008,瑞和小康,1.117
sz150009,瑞和远见,1.092
sz150012,中证100A,1.170
sz150013,中证100B,1.541
sz150016,合润A,2.497
sz150017,合润B,3.394
sz150018,银华稳进,0.956
sz150019,银华锐进,1.211
sz150020,汇利A,0.969
sz150021,汇利B,1.015
sz150022,深成指A,0.880
sz150023,深成指B,0.641
sz150027,添利B,1.439
sz150028,中证500A,0.975
sz150029,中证500B,1.670
sz150030,中证90A,1.003
sz150031,中证90B,1.380
sz150032,多利优先,1.034
sz150033,多利进取,1.047
sz150034,聚利A,1.199
sz150035,聚利B,2.124
sz150036,建信稳健,1.129
sz150037,建信进取,1.670
sz150039,鼎利A,0.000
sz150040,鼎利B,1.712
sz150042,利鑫B,1.593
sz150047,消费A,1.355
sz150048,消费B,1.571
sz150049,消费收益,0.945
sz150050,消费进取,1.305
sz150051,沪深300A,0.943
